pizza_id,quantity,date,time,size,price,category
mediterraneo_l,1,2015-08-10,11:28:32,L,20.25,Veggie
ital_supr_l,1,2015-08-10,11:29:08,L,20.75,Supreme
cali_ckn_l,1,2015-08-10,11:33:34,L,20.75,Chicken
mediterraneo_s,1,2015-08-10,11:35:11,S,12,Veggie
five_cheese_l,1,2015-08-10,11:52:49,L,18.5,Veggie
green_garden_s,1,2015-08-10,11:52:49,S,12,Veggie
spin_pesto_m,1,2015-08-10,11:52:49,M,16.5,Veggie
pep_msh_pep_l,1,2015-08-10,11:53:34,L,17.5,Classic
green_garden_m,1,2015-08-10,12:05:04,M,16,Veggie
sicilian_l,1,2015-08-10,12:05:04,L,20.25,Supreme
ital_cpcllo_l,1,2015-08-10,12:08:30,L,20.5,Classic
pep_msh_pep_s,1,2015-08-10,12:08:30,S,11,Classic
peppr_salami_s,1,2015-08-10,12:08:30,S,12.5,Supreme
the_greek_m,1,2015-08-10,12:08:30,M,16,Classic
southw_ckn_l,1,2015-08-10,12:19:21,L,20.75,Chicken
cali_ckn_l,1,2015-08-10,12:33:26,L,20.75,Chicken
four_cheese_l,1,2015-08-10,12:33:26,L,17.950000762939453,Veggie
spin_pesto_l,1,2015-08-10,12:36:58,L,20.75,Veggie
ckn_alfredo_m,1,2015-08-10,12:48:27,M,16.75,Chicken
thai_ckn_s,1,2015-08-10,12:48:27,S,12.75,Chicken
four_cheese_l,1,2015-08-10,12:52:07,L,17.950000762939453,Veggie
green_garden_m,1,2015-08-10,12:52:07,M,16,Veggie
ital_supr_l,2,2015-08-10,12:52:07,L,20.75,Supreme
ital_supr_s,1,2015-08-10,12:52:07,S,12.5,Supreme
napolitana_l,1,2015-08-10,12:52:07,L,20.5,Classic
prsc_argla_m,1,2015-08-10,12:52:07,M,16.5,Supreme
southw_ckn_s,1,2015-08-10,12:52:07,S,12.75,Chicken
spinach_supr_l,1,2015-08-10,12:52:07,L,20.75,Supreme
the_greek_m,1,2015-08-10,12:52:07,M,16,Classic
veggie_veg_s,1,2015-08-10,12:52:07,S,12,Veggie
sicilian_l,1,2015-08-10,13:20:02,L,20.25,Supreme
spinach_supr_m,1,2015-08-10,13:20:02,M,16.5,Supreme
four_cheese_l,1,2015-08-10,13:21:44,L,17.950000762939453,Veggie
five_cheese_l,1,2015-08-23,16:01:19,L,18.5,Veggie
napolitana_s,1,2015-08-23,16:20:40,S,12,Classic
pepperoni_s,1,2015-08-23,16:20:40,S,9.75,Classic
spicy_ital_l,1,2015-08-23,16:26:49,L,20.75,Supreme
brie_carre_s,1,2015-08-23,16:29:22,S,23.649999618530273,Supreme
sicilian_m,1,2015-08-23,16:34:31,M,16.25,Supreme
prsc_argla_l,1,2015-08-23,16:52:52,L,20.75,Supreme
classic_dlx_m,1,2015-08-23,17:11:01,M,16,Classic
the_greek_m,1,2015-08-23,17:11:01,M,16,Classic
pep_msh_pep_s,1,2015-08-23,17:30:20,S,11,Classic
spinach_fet_l,1,2015-08-23,17:30:20,L,20.25,Veggie
southw_ckn_l,1,2015-08-23,18:07:07,L,20.75,Chicken
spinach_supr_s,1,2015-08-23,18:07:07,S,12.5,Supreme
thai_ckn_l,1,2015-08-23,18:07:07,L,20.75,Chicken
thai_ckn_m,1,2015-08-23,18:07:07,M,16.75,Chicken
big_meat_s,1,2015-08-23,18:22:22,S,12,Classic
southw_ckn_l,1,2015-08-23,18:22:22,L,20.75,Chicken
pep_msh_pep_m,1,2015-08-23,18:30:05,M,14.5,Classic
hawaiian_m,1,2015-08-23,18:50:39,M,13.25,Classic
sicilian_s,1,2015-08-23,18:50:39,S,12.25,Supreme
brie_carre_s,1,2015-08-23,18:51:42,S,23.649999618530273,Supreme
classic_dlx_s,1,2015-08-23,18:51:42,S,12,Classic
pepperoni_s,1,2015-08-23,19:00:46,S,9.75,Classic
hawaiian_s,1,2015-08-23,19:01:22,S,10.5,Classic
ital_supr_l,1,2015-08-23,19:01:22,L,20.75,Supreme
spinach_fet_m,1,2015-08-23,19:01:22,M,16,Veggie
pepperoni_l,1,2015-08-23,19:10:56,L,15.25,Classic
thai_ckn_l,2,2015-08-23,19:10:56,L,20.75,Chicken
cali_ckn_m,1,2015-08-23,19:19:03,M,16.75,Chicken
classic_dlx_m,1,2015-08-23,19:19:03,M,16,Classic
five_cheese_l,1,2015-08-23,19:19:03,L,18.5,Veggie
hawaiian_m,1,2015-08-23,19:19:03,M,13.25,Classic
classic_dlx_m,1,2015-08-23,19:25:17,M,16,Classic
classic_dlx_m,1,2015-08-23,19:37:27,M,16,Classic
napolitana_m,1,2015-08-23,19:37:27,M,16,Classic
pep_msh_pep_m,1,2015-08-23,19:44:48,M,14.5,Classic
ital_supr_m,1,2015-08-23,20:04:55,M,16.5,Supreme
mexicana_l,1,2015-08-23,20:04:55,L,20.25,Veggie
pepperoni_l,1,2015-08-23,20:04:55,L,15.25,Classic
veggie_veg_s,1,2015-08-23,20:04:55,S,12,Veggie
calabrese_m,1,2015-08-23,20:23:56,M,16.25,Supreme
brie_carre_s,1,2015-08-23,20:28:56,S,23.649999618530273,Supreme
ital_cpcllo_m,1,2015-08-23,20:28:56,M,16,Classic
pepperoni_l,1,2015-08-23,20:58:08,L,15.25,Classic
the_greek_m,1,2015-08-23,20:58:36,M,16,Classic
big_meat_s,1,2015-08-23,21:19:59,S,12,Classic
thai_ckn_s,1,2015-08-23,21:54:17,S,12.75,Chicken
prsc_argla_l,1,2015-08-23,22:16:40,L,20.75,Supreme
veggie_veg_m,1,2015-08-23,22:16:40,M,16,Veggie
four_cheese_m,1,2015-08-24,11:39:11,M,14.75,Veggie
green_garden_s,1,2015-08-24,11:39:11,S,12,Veggie
peppr_salami_s,1,2015-08-24,11:39:11,S,12.5,Supreme
mediterraneo_m,1,2015-08-24,11:45:31,M,16,Veggie
green_garden_l,1,2015-08-24,12:01:37,L,20.25,Veggie
pep_msh_pep_s,1,2015-08-24,12:01:37,S,11,Classic
thai_ckn_s,1,2015-08-24,12:01:37,S,12.75,Chicken
green_garden_s,1,2015-08-24,12:08:59,S,12,Veggie
pepperoni_m,1,2015-08-24,12:08:59,M,12.5,Classic
thai_ckn_l,1,2015-08-24,12:08:59,L,20.75,Chicken
ckn_pesto_s,1,2015-08-24,12:20:13,S,12.75,Chicken
classic_dlx_s,1,2015-08-24,12:20:13,S,12,Classic
green_garden_s,1,2015-08-24,12:20:13,S,12,Veggie
napolitana_m,1,2015-08-24,12:20:13,M,16,Classic
pepperoni_s,1,2015-08-24,12:20:13,S,9.75,Classic
four_cheese_l,1,2015-08-24,13:05:25,L,17.950000762939453,Veggie
napolitana_l,1,2015-08-24,13:05:25,L,20.5,Classic
bbq_ckn_l,1,2015-08-24,13:06:46,L,20.75,Chicken
southw_ckn_m,1,2015-08-24,13:11:41,M,16.75,Chicken
pepperoni_m,1,2015-08-24,13:13:02,M,12.5,Classic
ital_cpcllo_m,1,2015-08-24,13:25:45,M,16,Classic
ital_cpcllo_m,1,2015-08-24,13:28:41,M,16,Classic
peppr_salami_m,1,2015-08-24,13:28:41,M,16.5,Supreme
soppressata_m,1,2015-08-24,13:28:41,M,16.5,Supreme
spicy_ital_l,1,2015-08-24,13:28:41,L,20.75,Supreme
five_cheese_l,1,2015-08-24,13:32:04,L,18.5,Veggie
hawaiian_l,1,2015-08-24,13:32:04,L,16.5,Classic
green_garden_l,1,2015-08-24,13:38:06,L,20.25,Veggie
five_cheese_l,1,2015-08-24,13:48:24,L,18.5,Veggie
four_cheese_l,1,2015-08-24,13:48:24,L,17.950000762939453,Veggie
cali_ckn_m,1,2015-08-24,14:22:15,M,16.75,Chicken
hawaiian_s,1,2015-08-24,14:22:15,S,10.5,Classic
soppressata_l,1,2015-08-24,14:22:15,L,20.75,Supreme
spinach_fet_m,1,2015-08-24,14:22:15,M,16,Veggie
the_greek_s,1,2015-08-24,14:22:15,S,12,Classic
sicilian_m,1,2015-08-24,14:48:26,M,16.25,Supreme
five_cheese_l,1,2015-08-24,14:54:02,L,18.5,Veggie
classic_dlx_m,1,2015-08-24,14:54:40,M,16,Classic
classic_dlx_m,1,2015-08-24,14:59:51,M,16,Classic
hawaiian_l,1,2015-08-24,15:08:35,L,16.5,Classic
napolitana_s,1,2015-08-24,15:08:35,S,12,Classic
the_greek_m,1,2015-08-24,15:08:35,M,16,Classic
the_greek_s,1,2015-08-24,15:08:35,S,12,Classic
four_cheese_m,1,2015-08-24,15:14:57,M,14.75,Veggie
cali_ckn_s,1,2015-08-24,15:16:18,S,12.75,Chicken
four_cheese_l,1,2015-08-24,15:19:10,L,17.950000762939453,Veggie
sicilian_l,1,2015-08-24,15:25:46,L,20.25,Supreme
thai_ckn_s,1,2015-08-24,15:25:46,S,12.75,Chicken
ckn_pesto_l,1,2015-08-24,15:39:46,L,20.75,Chicken
the_greek_m,1,2015-08-24,15:39:46,M,16,Classic
classic_dlx_s,1,2015-08-24,15:49:55,S,12,Classic
the_greek_m,1,2015-08-24,15:49:55,M,16,Classic
sicilian_s,1,2015-08-24,16:20:58,S,12.25,Supreme
cali_ckn_l,1,2015-08-24,16:27:27,L,20.75,Chicken
napolitana_s,1,2015-08-24,16:27:27,S,12,Classic
pep_msh_pep_m,1,2015-08-24,16:27:27,M,14.5,Classic
thai_ckn_l,1,2015-08-24,16:27:27,L,20.75,Chicken
calabrese_m,1,2015-08-24,16:27:50,M,16.25,Supreme
mexicana_m,1,2015-08-24,16:27:50,M,16,Veggie
spinach_fet_l,1,2015-08-24,16:27:50,L,20.25,Veggie
mediterraneo_l,1,2015-08-24,16:31:54,L,20.25,Veggie
four_cheese_l,1,2015-08-24,16:43:23,L,17.950000762939453,Veggie
pep_msh_pep_m,1,2015-08-24,16:43:23,M,14.5,Classic
spinach_supr_s,1,2015-08-24,16:43:23,S,12.5,Supreme
bbq_ckn_m,1,2015-08-24,16:44:07,M,16.75,Chicken
big_meat_s,2,2015-08-24,16:44:07,S,12,Classic
napolitana_m,1,2015-08-24,16:44:31,M,16,Classic
sicilian_s,1,2015-08-24,16:44:31,S,12.25,Supreme
southw_ckn_l,1,2015-08-24,16:44:31,L,20.75,Chicken
sicilian_s,1,2015-08-24,16:46:47,S,12.25,Supreme
hawaiian_l,1,2015-08-24,16:50:36,L,16.5,Classic
sicilian_s,1,2015-08-24,17:02:24,S,12.25,Supreme
prsc_argla_m,1,2015-08-24,17:11:57,M,16.5,Supreme
five_cheese_l,1,2015-08-24,17:14:31,L,18.5,Veggie
ital_supr_m,1,2015-08-24,17:14:31,M,16.5,Supreme
pepperoni_s,1,2015-08-24,17:14:31,S,9.75,Classic
spinach_fet_m,1,2015-08-24,17:14:31,M,16,Veggie
ital_supr_l,1,2015-08-24,17:19:02,L,20.75,Supreme
napolitana_l,1,2015-08-24,17:29:54,L,20.5,Classic
classic_dlx_m,1,2015-08-24,18:02:15,M,16,Classic
pepperoni_s,1,2015-08-24,18:02:15,S,9.75,Classic
spicy_ital_s,1,2015-08-24,18:02:15,S,12.5,Supreme
hawaiian_s,1,2015-08-24,18:26:50,S,10.5,Classic
bbq_ckn_m,1,2015-08-24,18:54:11,M,16.75,Chicken
cali_ckn_m,1,2015-08-24,18:57:31,M,16.75,Chicken
big_meat_s,1,2015-08-24,18:59:08,S,12,Classic
five_cheese_l,1,2015-08-24,18:59:08,L,18.5,Veggie
soppressata_l,1,2015-08-24,18:59:08,L,20.75,Supreme
the_greek_xl,1,2015-08-24,18:59:08,XL,25.5,Classic
bbq_ckn_l,1,2015-08-24,19:52:41,L,20.75,Chicken
five_cheese_l,1,2015-08-24,19:52:41,L,18.5,Veggie
hawaiian_l,1,2015-08-24,19:52:41,L,16.5,Classic
prsc_argla_m,1,2015-08-24,19:52:41,M,16.5,Supreme
spicy_ital_l,1,2015-08-24,20:07:29,L,20.75,Supreme
the_greek_xl,1,2015-08-24,20:07:29,XL,25.5,Classic
napolitana_m,1,2015-08-24,20:17:19,M,16,Classic
veggie_veg_m,1,2015-08-24,20:17:19,M,16,Veggie
green_garden_m,1,2015-08-24,20:28:22,M,16,Veggie
spinach_fet_m,1,2015-08-24,20:50:48,M,16,Veggie
big_meat_s,1,2015-08-24,20:51:27,S,12,Classic
thai_ckn_s,1,2015-08-24,20:51:27,S,12.75,Chicken
cali_ckn_m,1,2015-08-24,21:01:52,M,16.75,Chicken
hawaiian_s,1,2015-08-24,21:37:36,S,10.5,Classic
sicilian_l,1,2015-08-24,21:40:46,L,20.25,Supreme
southw_ckn_l,1,2015-08-24,21:40:46,L,20.75,Chicken
hawaiian_s,1,2015-08-25,11:46:31,S,10.5,Classic
hawaiian_s,1,2015-08-25,11:47:56,S,10.5,Classic
the_greek_l,1,2015-08-25,11:47:56,L,20.5,Classic
mediterraneo_s,1,2015-08-25,12:07:20,S,12,Veggie
thai_ckn_l,1,2015-08-25,12:08:43,L,20.75,Chicken
big_meat_s,1,2015-08-25,12:16:51,S,12,Classic
brie_carre_s,1,2015-08-25,12:17:51,S,23.649999618530273,Supreme
pepperoni_l,1,2015-08-25,12:17:51,L,15.25,Classic
the_greek_xl,1,2015-08-25,12:17:51,XL,25.5,Classic
pepperoni_m,1,2015-08-25,12:19:59,M,12.5,Classic
five_cheese_l,1,2015-08-25,12:34:50,L,18.5,Veggie
hawaiian_l,1,2015-08-25,12:34:50,L,16.5,Classic
pep_msh_pep_l,1,2015-08-25,12:34:50,L,17.5,Classic
prsc_argla_s,1,2015-09-08,13:23:45,S,12.5,Supreme
sicilian_l,1,2015-09-08,13:34:59,L,20.25,Supreme
spicy_ital_l,1,2015-09-08,13:34:59,L,20.75,Supreme
hawaiian_s,1,2015-09-08,13:53:35,S,10.5,Classic
ital_cpcllo_l,1,2015-09-08,13:55:33,L,20.5,Classic
spicy_ital_s,1,2015-09-08,14:08:00,S,12.5,Supreme
thai_ckn_s,1,2015-09-08,14:08:00,S,12.75,Chicken
ital_supr_l,1,2015-09-08,14:44:06,L,20.75,Supreme
four_cheese_m,1,2015-09-08,14:47:36,M,14.75,Veggie
hawaiian_s,1,2015-09-08,14:47:36,S,10.5,Classic
bbq_ckn_l,1,2015-09-08,14:49:17,L,20.75,Chicken
spin_pesto_m,1,2015-09-08,14:49:17,M,16.5,Veggie
veggie_veg_s,2,2015-09-08,14:54:22,S,12,Veggie
ital_supr_m,1,2015-09-08,14:55:40,M,16.5,Supreme
spinach_fet_l,1,2015-09-08,14:55:40,L,20.25,Veggie
five_cheese_l,1,2015-09-08,14:58:27,L,18.5,Veggie
five_cheese_l,1,2015-09-08,15:01:35,L,18.5,Veggie
calabrese_m,1,2015-09-08,15:19:27,M,16.25,Supreme
four_cheese_m,1,2015-09-08,15:19:27,M,14.75,Veggie
green_garden_m,1,2015-09-08,15:19:27,M,16,Veggie
ital_veggie_m,1,2015-09-08,15:19:27,M,16.75,Veggie
bbq_ckn_l,1,2015-09-08,15:32:33,L,20.75,Chicken
pepperoni_l,1,2015-09-08,15:32:33,L,15.25,Classic
peppr_salami_l,1,2015-09-08,15:51:22,L,20.75,Supreme
prsc_argla_m,1,2015-09-08,15:51:22,M,16.5,Supreme
thai_ckn_l,1,2015-09-08,15:51:22,L,20.75,Chicken
ckn_pesto_l,1,2015-09-08,15:54:17,L,20.75,Chicken
napolitana_s,1,2015-09-08,15:54:17,S,12,Classic
green_garden_s,1,2015-09-08,16:00:08,S,12,Veggie
peppr_salami_l,1,2015-09-08,16:00:08,L,20.75,Supreme
sicilian_s,1,2015-09-08,16:05:27,S,12.25,Supreme
big_meat_s,1,2015-09-08,16:05:34,S,12,Classic
big_meat_s,1,2015-09-08,16:48:59,S,12,Classic
classic_dlx_m,1,2015-09-08,17:07:13,M,16,Classic
southw_ckn_l,1,2015-09-08,17:07:13,L,20.75,Chicken
thai_ckn_m,1,2015-09-08,17:07:13,M,16.75,Chicken
the_greek_xl,1,2015-09-08,17:07:13,XL,25.5,Classic
pep_msh_pep_l,1,2015-09-08,17:11:12,L,17.5,Classic
calabrese_l,1,2015-09-08,17:22:00,L,20.25,Supreme
mediterraneo_l,1,2015-09-08,17:22:00,L,20.25,Veggie
veggie_veg_l,1,2015-09-08,17:22:00,L,20.25,Veggie
peppr_salami_l,1,2015-09-08,17:27:14,L,20.75,Supreme
peppr_salami_m,1,2015-09-08,17:27:14,M,16.5,Supreme
southw_ckn_l,1,2015-09-08,17:27:14,L,20.75,Chicken
spicy_ital_m,1,2015-09-08,17:27:14,M,16.5,Supreme
cali_ckn_m,1,2015-09-08,18:09:15,M,16.75,Chicken
green_garden_s,1,2015-09-08,18:09:15,S,12,Veggie
soppressata_l,1,2015-09-08,18:09:15,L,20.75,Supreme
thai_ckn_l,1,2015-09-08,18:09:15,L,20.75,Chicken
four_cheese_l,1,2015-09-08,18:10:33,L,17.950000762939453,Veggie
thai_ckn_l,1,2015-09-08,18:10:33,L,20.75,Chicken
the_greek_s,1,2015-09-08,18:10:33,S,12,Classic
ital_supr_m,1,2015-09-08,18:15:12,M,16.5,Supreme
ital_veggie_s,1,2015-09-08,18:31:05,S,12.75,Veggie
green_garden_s,1,2015-09-08,18:34:01,S,12,Veggie
four_cheese_l,1,2015-09-08,18:40:50,L,17.950000762939453,Veggie
cali_ckn_m,1,2015-09-08,18:49:37,M,16.75,Chicken
ital_supr_l,1,2015-09-08,18:49:37,L,20.75,Supreme
spicy_ital_l,1,2015-09-08,18:49:37,L,20.75,Supreme
spicy_ital_m,1,2015-09-08,18:49:37,M,16.5,Supreme
brie_carre_s,1,2015-09-08,18:53:49,S,23.649999618530273,Supreme
classic_dlx_s,1,2015-09-08,19:07:57,S,12,Classic
mexicana_l,1,2015-09-08,19:08:13,L,20.25,Veggie
soppressata_m,1,2015-09-08,19:08:13,M,16.5,Supreme
spin_pesto_l,1,2015-09-08,19:08:13,L,20.75,Veggie
cali_ckn_l,1,2015-09-08,19:13:20,L,20.75,Chicken
spicy_ital_l,1,2015-09-08,19:13:20,L,20.75,Supreme
spicy_ital_m,1,2015-09-08,19:17:45,M,16.5,Supreme
bbq_ckn_l,1,2015-09-08,19:31:19,L,20.75,Chicken
mexicana_m,1,2015-09-08,19:31:19,M,16,Veggie
the_greek_l,1,2015-09-08,19:31:19,L,20.5,Classic
classic_dlx_l,1,2015-09-08,19:34:19,L,20.5,Classic
hawaiian_s,1,2015-09-08,19:34:19,S,10.5,Classic
ital_veggie_m,1,2015-09-08,19:36:24,M,16.75,Veggie
mexicana_m,1,2015-09-08,19:36:24,M,16,Veggie
pepperoni_l,1,2015-09-08,19:36:24,L,15.25,Classic
spin_pesto_m,1,2015-09-08,19:36:24,M,16.5,Veggie
ckn_pesto_l,1,2015-09-08,19:41:09,L,20.75,Chicken
spinach_fet_s,1,2015-09-08,19:41:09,S,12,Veggie
the_greek_m,1,2015-09-08,19:49:53,M,16,Classic
ital_cpcllo_s,1,2015-09-08,20:01:51,S,12,Classic
ital_supr_l,1,2015-09-08,20:01:51,L,20.75,Supreme
spicy_ital_l,1,2015-09-08,20:01:51,L,20.75,Supreme
bbq_ckn_l,1,2015-09-08,21:11:07,L,20.75,Chicken
big_meat_s,1,2015-09-08,21:11:07,S,12,Classic
ital_supr_l,1,2015-09-08,21:11:07,L,20.75,Supreme
southw_ckn_m,1,2015-09-08,21:11:07,M,16.75,Chicken
pep_msh_pep_s,1,2015-09-08,21:22:35,S,11,Classic
sicilian_s,1,2015-09-08,21:22:35,S,12.25,Supreme
thai_ckn_l,1,2015-09-08,21:32:29,L,20.75,Chicken
ckn_pesto_m,1,2015-09-08,22:03:46,M,16.75,Chicken
classic_dlx_l,1,2015-09-08,22:03:46,L,20.5,Classic
four_cheese_l,1,2015-09-08,22:03:46,L,17.950000762939453,Veggie
pepperoni_l,1,2015-09-08,22:16:29,L,15.25,Classic
spin_pesto_s,1,2015-09-08,22:16:29,S,12.5,Veggie
hawaiian_m,1,2015-09-09,11:22:21,M,13.25,Classic
mexicana_l,1,2015-09-09,11:22:21,L,20.25,Veggie
thai_ckn_m,1,2015-09-09,11:22:21,M,16.75,Chicken
pep_msh_pep_l,1,2015-09-09,11:30:43,L,17.5,Classic
prsc_argla_m,1,2015-09-09,11:30:43,M,16.5,Supreme
spicy_ital_l,1,2015-09-09,11:30:43,L,20.75,Supreme
big_meat_s,1,2015-09-09,11:33:40,S,12,Classic
hawaiian_m,1,2015-09-09,11:33:40,M,13.25,Classic
thai_ckn_l,1,2015-09-09,11:33:40,L,20.75,Chicken
classic_dlx_m,1,2015-09-09,11:39:32,M,16,Classic
four_cheese_l,1,2015-09-09,11:39:32,L,17.950000762939453,Veggie
peppr_salami_l,1,2015-09-09,11:39:32,L,20.75,Supreme
spin_pesto_s,1,2015-09-09,11:39:32,S,12.5,Veggie
ital_veggie_m,1,2015-09-09,11:42:46,M,16.75,Veggie
spin_pesto_s,1,2015-09-09,11:42:46,S,12.5,Veggie
veggie_veg_m,1,2015-09-09,11:42:46,M,16,Veggie
cali_ckn_m,1,2015-09-09,11:43:39,M,16.75,Chicken
classic_dlx_l,1,2015-09-09,11:43:39,L,20.5,Classic
ital_cpcllo_l,1,2015-09-09,11:43:39,L,20.5,Classic
four_cheese_l,1,2015-09-09,12:27:17,L,17.950000762939453,Veggie
ital_cpcllo_l,1,2015-09-09,12:27:17,L,20.5,Classic
peppr_salami_l,1,2015-09-09,12:28:29,L,20.75,Supreme
ckn_alfredo_m,1,2015-09-09,12:30:49,M,16.75,Chicken
four_cheese_l,1,2015-09-09,12:36:23,L,17.950000762939453,Veggie
big_meat_s,1,2015-09-09,12:39:14,S,12,Classic
ckn_pesto_l,1,2015-09-09,13:04:03,L,20.75,Chicken
brie_carre_s,1,2015-09-09,13:11:07,S,23.649999618530273,Supreme
cali_ckn_l,1,2015-09-09,13:11:07,L,20.75,Chicken
classic_dlx_l,1,2015-09-09,13:11:07,L,20.5,Classic
four_cheese_l,1,2015-09-09,13:11:07,L,17.950000762939453,Veggie
green_garden_m,1,2015-09-09,13:11:07,M,16,Veggie
ital_cpcllo_s,1,2015-09-09,13:11:07,S,12,Classic
ital_supr_l,1,2015-09-09,13:11:07,L,20.75,Supreme
ital_veggie_m,2,2015-09-09,13:11:07,M,16.75,Veggie
prsc_argla_m,1,2015-09-09,13:11:07,M,16.5,Supreme
thai_ckn_s,1,2015-09-09,13:11:07,S,12.75,Chicken
the_greek_l,1,2015-09-09,13:11:07,L,20.5,Classic
the_greek_s,1,2015-09-09,13:11:07,S,12,Classic
the_greek_xl,1,2015-09-09,13:11:07,XL,25.5,Classic
pepperoni_s,2,2015-09-09,13:29:29,S,9.75,Classic
soppressata_s,1,2015-09-09,13:29:29,S,12.5,Supreme
southw_ckn_l,1,2015-09-09,13:29:29,L,20.75,Chicken
southw_ckn_l,1,2015-09-09,13:50:55,L,20.75,Chicken
big_meat_s,1,2015-09-09,13:53:27,S,12,Classic
cali_ckn_m,1,2015-09-09,13:53:27,M,16.75,Chicken
ckn_alfredo_m,1,2015-09-09,13:53:27,M,16.75,Chicken
ital_supr_m,1,2015-09-09,13:53:27,M,16.5,Supreme
spicy_ital_l,1,2015-09-09,13:53:27,L,20.75,Supreme
spin_pesto_l,1,2015-09-09,13:53:27,L,20.75,Veggie
thai_ckn_l,1,2015-09-09,13:53:27,L,20.75,Chicken
veggie_veg_s,1,2015-09-09,13:53:27,S,12,Veggie
big_meat_s,1,2015-09-09,13:54:31,S,12,Classic
pepperoni_m,1,2015-09-09,13:54:31,M,12.5,Classic
classic_dlx_m,1,2015-09-09,14:03:48,M,16,Classic
big_meat_s,1,2015-09-09,14:06:14,S,12,Classic
ckn_alfredo_s,1,2015-09-09,14:06:14,S,12.75,Chicken
classic_dlx_l,1,2015-09-09,14:06:14,L,20.5,Classic
southw_ckn_m,1,2015-09-09,14:06:14,M,16.75,Chicken
ckn_alfredo_m,1,2015-09-09,14:10:40,M,16.75,Chicken
hawaiian_l,1,2015-09-09,14:10:40,L,16.5,Classic
prsc_argla_m,1,2015-09-09,14:36:09,M,16.5,Supreme
sicilian_l,1,2015-09-09,15:13:21,L,20.25,Supreme
sicilian_s,1,2015-09-09,15:24:59,S,12.25,Supreme
classic_dlx_s,1,2015-09-09,15:34:31,S,12,Classic
four_cheese_m,1,2015-09-09,15:34:31,M,14.75,Veggie
sicilian_s,1,2015-09-09,15:34:31,S,12.25,Supreme
pep_msh_pep_s,1,2015-09-09,15:35:32,S,11,Classic
peppr_salami_l,1,2015-09-09,16:19:57,L,20.75,Supreme
spinach_fet_l,1,2015-09-09,16:19:57,L,20.25,Veggie
spinach_fet_s,1,2015-09-09,16:19:57,S,12,Veggie
hawaiian_l,1,2015-08-18,16:51:23,L,16.5,Classic
ital_supr_m,1,2015-08-18,16:54:26,M,16.5,Supreme
soppressata_m,1,2015-08-18,16:54:26,M,16.5,Supreme
big_meat_s,1,2015-08-18,17:01:32,S,12,Classic
cali_ckn_m,1,2015-08-18,17:01:32,M,16.75,Chicken
peppr_salami_s,1,2015-08-18,17:01:32,S,12.5,Supreme
veggie_veg_m,1,2015-08-18,17:01:32,M,16,Veggie
ckn_alfredo_m,1,2015-08-18,17:16:14,M,16.75,Chicken
spicy_ital_l,1,2015-08-18,17:16:14,L,20.75,Supreme
ital_supr_l,1,2015-08-18,17:17:51,L,20.75,Supreme
mediterraneo_l,1,2015-08-18,17:17:51,L,20.25,Veggie
calabrese_m,1,2015-08-18,17:29:01,M,16.25,Supreme
sicilian_s,1,2015-08-18,17:29:01,S,12.25,Supreme
spin_pesto_l,1,2015-08-18,17:29:01,L,20.75,Veggie
spin_pesto_s,1,2015-08-18,17:29:01,S,12.5,Veggie
cali_ckn_l,1,2015-08-18,17:30:41,L,20.75,Chicken
four_cheese_m,1,2015-08-18,17:30:41,M,14.75,Veggie
classic_dlx_s,1,2015-08-18,17:43:48,S,12,Classic
spicy_ital_l,1,2015-08-18,17:43:48,L,20.75,Supreme
southw_ckn_l,1,2015-08-18,17:53:18,L,20.75,Chicken
five_cheese_l,1,2015-08-18,17:59:31,L,18.5,Veggie
ital_supr_m,1,2015-08-18,17:59:31,M,16.5,Supreme
pepperoni_m,1,2015-08-18,17:59:31,M,12.5,Classic
classic_dlx_m,1,2015-08-18,18:00:24,M,16,Classic
hawaiian_m,1,2015-08-18,18:00:24,M,13.25,Classic
ital_supr_m,1,2015-08-18,18:00:24,M,16.5,Supreme
spin_pesto_m,1,2015-08-18,18:00:24,M,16.5,Veggie
bbq_ckn_l,1,2015-08-18,18:01:14,L,20.75,Chicken
napolitana_m,1,2015-08-18,18:01:14,M,16,Classic
sicilian_s,1,2015-08-18,18:01:14,S,12.25,Supreme
southw_ckn_m,1,2015-08-18,18:05:38,M,16.75,Chicken
ital_veggie_s,1,2015-08-18,18:05:54,S,12.75,Veggie
ckn_pesto_l,1,2015-08-18,18:12:53,L,20.75,Chicken
mediterraneo_s,1,2015-08-18,18:12:53,S,12,Veggie
veggie_veg_m,1,2015-08-18,18:12:53,M,16,Veggie
veggie_veg_s,1,2015-08-18,18:12:53,S,12,Veggie
spicy_ital_l,1,2015-08-18,18:16:20,L,20.75,Supreme
veggie_veg_s,1,2015-08-18,18:16:20,S,12,Veggie
brie_carre_s,1,2015-08-18,18:42:46,S,23.649999618530273,Supreme
pepperoni_s,1,2015-08-18,18:42:46,S,9.75,Classic
bbq_ckn_l,1,2015-08-18,19:02:39,L,20.75,Chicken
cali_ckn_s,1,2015-08-18,19:02:39,S,12.75,Chicken
five_cheese_l,1,2015-08-18,19:02:39,L,18.5,Veggie
five_cheese_l,1,2015-08-18,19:17:08,L,18.5,Veggie
southw_ckn_l,1,2015-08-18,19:17:08,L,20.75,Chicken
big_meat_s,1,2015-08-18,19:19:36,S,12,Classic
cali_ckn_s,1,2015-08-18,19:19:36,S,12.75,Chicken
